"Symbol","StkShortName","IPODate","Ownership","DelistedDate","Board","IndustryNameB","IndustryCodeB","IndustryNameA","IndustryCodeA","RegisterCapital","BusinessScope"
"603390","通达电气","2019-11-25","私营企业","","主板","计算机、通信和其他电子设备制造业","C39","工业","0005","351686984","汽车零部件及配件制造(不含汽车发动机制造);汽车零配件批发;汽车零配件零售;电子、通信与自动控制技术研究、开发;电子元件及组件制造;电子元器件批发;电子元器件零售;保险箱、柜、库门及钱箱的制造;五金产品批发;金属制品批发;金属压力容器制造;金属包装容器制造;发动机热管理系统技术研究、开发;发动机热管理系统制造;发动机热管理系统销售;微电机及其他电机制造;风机、风扇制造;交通安全、管制及类似专用设备制造;安全系统监控服务;监控系统工程安装服务;安全技术防范产品制造;安全技术防范产品批发;安全技术防范产品零售;安全技术防范系统设计、施工、维修;通风设备销售;LED显示屏制造;照明灯具制造;灯用电器附件及其他照明器具制造;灯具零售;电气信号设备装置制造;智能电气设备制造;智能联网汽车相关技术服务;智能联网汽车相关技术咨询服务;货物进出口(专营专控商品除外);技术进出口;五金零售;软件服务;软件零售;软件开发;广告业;信息系统集成服务;汽车租赁;信息技术咨询服务;企业管理咨询服务;自动售卖机制造;驾驶区防护隔离设施研发;驾驶区防护隔离设施制造;驾驶区防护隔离设施销售;其他办公设备维修;通用设备修理;日用器皿及日用杂货批发;电池销售;金属结构制造"
"603392","万泰生物","2020-04-29","私营企业","","主板","医药制造业","C27","工业","0005","433600000","生产III类:III-6840体外诊断试剂,II类:II-6840体外诊断试剂;销售体外诊断试剂及自产产品;生产体外诊断试剂(人类免疫缺陷病毒抗原抗体诊断试剂盒(酶联免疫法)、人类免疫缺陷病毒抗体诊断试剂盒(酶联免疫法)、丙型肝炎病毒抗体诊断试剂盒(酶联免疫法、间接法)、丙型肝炎病毒抗体诊断试剂盒(酶联免疫法、夹心法)、乙型肝炎病毒表面抗原诊断试剂盒(酶联免疫法)、梅毒甲苯胺红不加热血清试验诊断试剂、梅毒螺旋体抗体诊断试剂盒(酶联免疫法)、乙型肝炎病毒丙型肝炎病毒人类免疫缺陷病毒1型核酸检测试剂盒(PCR-荧光法);预防用生物制品(冻干水痘减毒活疫苗、冻干带状疱疹减毒活疫苗、冻干水痘减毒活疫苗VZV-7D);研发生物、生化保健制剂及配套器械、体外诊断试剂、疫苗;销售医疗器械;自营和代理各类商品及技术的进出口业务,但国家限定公司经营或禁止进出口的商品及技术除外(不另附进出口商品目录);经营进料加工和“三来一补”业务;经营对销贸易和转口贸易;租赁医疗器械;出租商业用房、办公用房;维修医疗器械;技术服务。(企业依法自主选择经营项目,开展经营活动;生产III类:III-6840体外诊断试剂,II类:II-6840体外诊断试剂;销售体外诊断试剂及自产产品;生产体外诊断试剂(人类免疫缺陷病毒抗原抗体诊断试剂盒(酶联免疫法)、人类免疫缺陷病毒抗体诊断试剂盒(酶联免疫法)、丙型肝炎病毒抗体诊断试剂盒(酶联免疫法、间接法)、丙型肝炎病毒抗体诊断试剂盒(酶联免疫法、夹心法)、乙型肝炎病毒表面抗原诊断试剂盒(酶联免疫法)、梅毒甲苯胺红不加热血清试验诊断试剂、梅毒螺旋体抗体诊断试剂盒(酶联免疫法)、乙型肝炎病毒丙型肝炎病毒人类免疫缺陷病毒1型核酸检测试剂盒(PCR-荧光法)、预防用生物制品(冻干水痘减毒活疫苗、冻干带状疱疹减毒活疫苗、冻干水痘减毒活疫苗VZV-7D)以及依法须经批准的项目,经相关部门批准后依批准的内容开展经营活动;不得从事本市产业政策禁止和限制类项目的经营活动。)"
"603393","新天然气","2016-09-12","私营企业","","主板","燃气生产和供应业","D45","工业","0005","313600000","天然气(未经许可的危险化学品不得经营)。对城市供热行业的投资;燃气具、建筑材料、钢材、五金交电、机电产品、化工产品的销售。(依法须经批准的项目,经相关部门批准后方可开展经营活动)。"
"603396","金辰股份","2017-10-18","私营企业","","主板","专用设备制造业","C35","工业","0005","105779334","研发、设计、制造、销售:自动化生产线、工业机器人、工业总线集成系统、计算机软件开发、研制与应用、工业自动化工程项目总包、光伏组件、电池片、硅料、硅片、机械设备及配件、技术培训;经营货物出口;特种设备安装、改造、维修;土地及房屋租赁;来料加工(除危险品)。(依法须经批准的项目,经相关部门批准后方可开展经营活动)。"
"603398","邦宝益智","2015-12-09","中外合资","","主板","文教、工美、体育和娱乐用品制造业","C24","工业","0005","296382800","生产销售益智玩具、文教体育用品、服装、塑胶制品、精密非金属模具;教育服务咨询;积木创意培训;软件开发;动漫设计;图书批发、图书零售。(以上项目不涉及外商投资准入特别管理措施)(依法须经批准的项目,经相关部门批准后方可开展经营活动。)"
"603399","吉翔股份","2012-08-24","私营企业","","主板","有色金属冶炼及压延加工业","C32","工业","0005","546750649","有色金属(金银除外)冶炼。炉料,金属化合物,金属合金制品,五金矿产品的购销业务;(以上项目均不含危险品)。工业废渣制砖及销售业务。电视节目制作发行,大型活动组织服务,设计制作代理发布广告,文学创作服务。(依法须经批准的项目,经相关部门批准后方可开展经营活动)。"
"603408","建霖家居","2020-07-30","中外合资","","主板","橡胶和塑料制品业","C29","工业","0005","446680000","日用塑料制品制造;塑料零件制造;其他塑料制品制造;其他日用杂品制造;家用厨房电器具制造;家用美容、保健电器具制造;家用电力器具专用配件制造;其他家用电力器具制造;气体、液体分离及纯净设备制造;汽车零部件及配件制造;模具制造;塑料加工专用设备制造;环境保护专用设备制造;其他专用设备制造(不含需经许可审批的项目);其他未列明制造业(不含须经许可审批的项目);信息技术咨询服务;专业化设计服务;其他未列明专业技术服务业(不含需经许可审批的事项);其他未列明的机械与设备租赁(不含需经许可审批的项目);自有房地产经营活动;其他未列明批发业(不含需经许可审批的经营项目);其他未列明零售业(不含需经许可审批的项目);互联网销售;经营各类商品和技术的进出口(不另附进出口商品目录),但国家限定公司经营或禁止进出口的商品及技术除外;经营本企业自产产品的出口业务和本企业所需的机械设备、零配件、原辅材料的进口业务(不另附进出口商品目录),但国家限定公司经营或禁止进出口的商品及技术除外。(以上经营项目不含外商投资准入特别管理措施范围内的项目)"
"603416","信捷电气","2016-12-21","私营企业","","主板","仪器仪表制造业","C40","工业","0005","140560000","电气机械及器材、工业自动控制系统装置的开发、制造、销售;工业自动化控制软件的技术开发、技术转让、技术咨询和技术服务;自营和代理各类商品及技术的进出口业务(国家限定企业经营或禁止进出口的商品和技术除外)。(依法须经批准的项目,经相关部门批准后方可开展经营活动) "
"603421","鼎信通讯","2016-10-11","私营企业","","主板","软件和信息技术服务业","I65","公用事业","0002","656693891","电子、机电、消防、通讯、计算机信息系统集成及软件产品的开发、生产及配套技术及售后服务;集成电路设计与销售;货物和技术的进出口;批发、零售:电子、机电、消防、通讯产品、电子器件、办公设备;电力仪器仪表、综合能源服务、电力电子变压器、岸电电源、电能质量设备、配电自动化设备及监测系统、变电站自动化设备、自动化开关成套设备、新能源发电系统及设备、高低压成套设备、新能源汽车充换电设备及检定装置、新能源汽车充换电站(点)建设与运营服务、新能源汽车充电站监控系统、智能微网系统及设备、储能能量管理系统、中低压直流配电系统及设备、工业变频传动设备、水表、燃气表、热能表及能效管理系统的研发、生产、销售;计算机配件维修及售后服务(生产限分支机构经营);企业管理咨询;职业中介活动;电子设备租赁及技术咨询服务。(依法须批准的项目,经相关部门批准后方可开展经营活动)。"
"603429","集友股份","2017-01-24","私营企业","","主板","印刷和记录媒介复制业","C23","工业","0005","380238957","包装装潢印刷品、其他印刷品印刷;烟用接装纸、封签纸、烟标及电化铝的研发、生产、销售;纸制品加工;电子烟、烟具、电子雾化器、电子数码产品、电子烟油、香精油的研发、生产与销售;自行研发的包装装潢印刷品及其他印刷品技术成果转让、技术培训、技术咨询、技术服务;自有房产及机器设备租赁。(依法须经批准的项目,经相关部门批准后方可开展经营活动)"
"603439","贵州三力","2020-04-28","私营企业","","主板","医药制造业","C27","工业","0005","407322216","法律、法规、国务院决定规定禁止的不得经营;法律、法规、国务院决定规定应当许可(审批)的,经审批机关批准后凭许可(审批)文件经营;法律、法规、国务院决定规定无需许可(审批)的,市场主体自主选择经营。软胶囊剂、硬胶囊剂、喷雾剂(含中药提取)生产、销售;中医药科技咨询服务。"
